	head	relation	pred_tail	true_tail	rank	ppls
692	Dieter_Van_Tornhout	isAffiliatedTo	K.S.V._Roeselare	Club_Brugge_K.V.	12	107.24726104736328
693	Nalo_Hopkinson	wasBornIn	London	Kingston,_Jamaica	348	520.2334594726562
694	Krk	isLocatedIn	Adriatic_Sea	Croatia	4	234.1949462890625
695	Jamie_Clapham	playsFor	Leicester_City_F.C.	Ipswich_Town_F.C.	11	87.9855728149414
696	Péter_Máté_(footballer)	isAffiliatedTo	Szolnoki_MÁV_FC	Reading_F.C.	5	44.20139694213867
697	Lindsay_Lohan	hasWonPrize	Emmy_Award	Young_Artist_Award	10	155.12680053710938
698	Jim_Carrey	actedIn	Once_Bitten_(1985_film)	Eternal_Sunshine_of_the_Spotless_Mind	2242	159.02801513671875
699	Juninho_Petrolina	isAffiliatedTo	América_Futebol_Clube_(RN)	Sport_Club_do_Recife	6	102.61199188232422
700	Mykhaylo_Forkash	playsFor	FC_Polissya_Zhytomyr	FC_Zorya_Luhansk	5	224.4012908935547
701	Darius_Henderson	playsFor	Millwall_F.C.	Sheffield_United_F.C.	8	164.02330017089844
702	Nikolay_Pavlov_(footballer)	isAffiliatedTo	POFC_Rakovski	PSFC_Chernomorets_Burgas	7	203.7338409423828
703	Gerhard_Strack	playsFor	1._FC_Köln	Germany_national_football_team	5	193.7827911376953
704	Jimmy_Rayner	playsFor	Gateshead_F.C.	Bury_F.C.	11	158.02981567382812
705	Kenneth_Gustafsson_(footballer_born_1982)	hasGender	male	male	1	83.06689453125
706	Katherine,_Northern_Territory	isLocatedIn	Northern_Territory	Western_Australia	14	449.1337890625
707	Belgium	participatedIn	War_in_Afghanistan_(2001–present)	Battle_of_France	37	50.12894058227539
708	Dominik_Werling	isAffiliatedTo	TSV_Crailsheim	Barnsley_F.C.	12	495.0907287597656
709	Victor_Obinna	playsFor	Nigeria_national_football_team	A.C._Chievo_Verona	10	193.35646057128906
710	Pedro_Waldemar_Manfredini	isAffiliatedTo	F.B.C._Unione_Venezia	Racing_Club_de_Avellaneda	5	103.9617919921875
711	Paul_Benson	playsFor	Luton_Town_F.C.	England_national_football_C_team	8	114.85220336914062
712	Martin_Stranzl	playsFor	TSV_1860_München	FC_Spartak_Moscow	5	158.3797607421875
713	Benjamin_Netanyahu	isAffiliatedTo	Israeli_Labor_Party	Likud	2	169.87828063964844
714	Lee_Hyung-sang	playsFor	Gangneung_City_Government_FC	HNK_Šibenik	11	294.363525390625
715	Pekka_Lagerblom	isAffiliatedTo	Finland_national_football_team	SV_Werder_Bremen	15	184.0384521484375
716	Clemens_Walch	wasBornIn	Salzburg	Rum,_Tyrol	44173	203.1224365234375
717	Éder_Bonfim	playsFor	Grêmio_Esportivo_Inhumense	FC_Gloria_Buzău	10	281.9005432128906
718	Andy_Lindegaard	isAffiliatedTo	Truro_City_F.C.	Cheltenham_Town_F.C.	5	206.08900451660156
719	Rio_Alderton	playsFor	Aveley_F.C.	Millwall_F.C.	9	1487.645263671875
720	Stu_Riddle	isAffiliatedTo	Kalamazoo_Outrage	New_Zealand_Knights_FC	20	568.9952392578125
721	Philippines	participatedIn	Moro_insurgency_in_the_Philippines	Vietnam_War	26	402.6798400878906
722	Fethiye	isLocatedIn	Muğla_Province	Aegean_Turkey	5	84.55262756347656
723	Paul_Jones_(footballer,_born_1978)	isAffiliatedTo	Marine_F.C.	Droylsden_F.C.	6	62.8736457824707
724	Shaun_Goater	isAffiliatedTo	North_Village_Rams	Rotherham_United_F.C.	11	1562.05029296875
725	William_H._Macy	actedIn	He_Was_a_Quiet_Man	Wild_Hogs	401	468.6671447753906
726	Shingo_Suzuki	isAffiliatedTo	Yokogawa_Musashino_FC	Giravanz_Kitakyushu	8	251.4310302734375
727	Alan_O'Neill_(footballer_born_1957)	playsFor	University_College_Dublin_A.F.C.	Shamrock_Rovers_F.C.	6	30.785879135131836
728	Alex_Haley	graduatedFrom	Harvard_University	Alcorn_State_University	15985	1988.5413818359375
729	Joseph_Keller	worksAt	Stanford_University	New_York_University	2	7275.5029296875
730	Paul_Comstive	hasGender	male	male	1	12461.2470703125
731	Gwak_Kyung-keun	isAffiliatedTo	Korea_University	South_Korea_national_football_team	6	142.69752502441406
732	Mikel_Arce	playsFor	CD_Alfaro	SD_Lemona	8	2926.306640625
733	Jean_Michel_Jarre	isMarriedTo	Anne_Parillaud	Charlotte_Rampling	2	174.52838134765625
734	Alejandro_Bedoya	playsFor	Fairleigh_Dickinson_University	United_States_men's_national_soccer_team	10	269.45648193359375
735	Ruben_Pereira	isAffiliatedTo	Uruguay_national_football_team	Peñarol	6	382.90606689453125
736	Brian_Statham_(footballer)	playsFor	Chesham_United_F.C.	A.F.C._Bournemouth	52	60.603458404541016
737	Yaw_Preko	isAffiliatedTo	Accra_Hearts_of_Oak_SC	Fenerbahçe_S.K.	11	665.7759399414062
738	Krzysztof_Kotorowski	isAffiliatedTo	Dyskobolia_Grodzisk_Wielkopolski	Lech_Poznań	4	28.126121520996094
739	Scott_Joplin	hasGender	male	male	1	1551.9095458984375
740	Jovino_Soares_Viana_Júnior	playsFor	FC_Vilnius	América_Futebol_Clube_(RN)	5	154.52224731445312
741	High1	isLocatedIn	South_Korea	Chuncheon	346	1616.881591796875
742	Michael_Tarnat	playsFor	Hannover_96	FC_Bayern_Munich	6	1067.2410888671875
743	Paul_Jones_(footballer,_born_1978)	wasBornIn	Liverpool	Liverpool	1	59.613216400146484
744	Adrian_Serioux	playsFor	Toronto_FC	University_of_New_Haven	10	361.8238830566406
745	Ross_Flitney	isAffiliatedTo	Croydon_Athletic_F.C.	Dover_Athletic_F.C.	11	158.6748809814453
746	Pape_Samba_Ba	isAffiliatedTo	MKP_Pogoń_Siedlce	KS_Polkowice	9	607.5452270507812
747	Serhiy_Turiansky	isAffiliatedTo	FC_Spartak_Ivano-Frankivsk	FC_Nyva_Ternopil	40	68.83092498779297
748	Carlo_Annovazzi	isAffiliatedTo	Aurora_Pro_Patria_1919	Italy_national_football_team	5	606.5509643554688
749	Samed_Abdul_Awudu	playsFor	Bnei_Sakhnin_F.C.	Hapoel_Ironi_Acre_F.C.	8	159.40533447265625
750	Gmina_Siedlisko	isLocatedIn	Nowa_Sól_County	Lubusz_Voivodeship	4	57.962528228759766
751	Lazăr_Sfera	hasGender	male	male	1	703.5916137695312
752	Frank_Lloyd	directed	Cavalcade_(1933_film)	Children_of_Divorce_(1927_film)	906	166.4586639404297
753	Trevor_Cilia	hasGender	male	male	1	3452.54150390625
754	José_Manuel_Jurado	isAffiliatedTo	Real_Madrid_C.F.	FC_Spartak_Moscow	13	85.65653228759766
755	Zlatan_Azinović	playsFor	Sweden_national_under-19_football_team	Malmö_FF	6	115.23357391357422
756	Chris_Corchiani	isAffiliatedTo	Lega_Basket_Serie_A	Continental_Basketball_Association	16	206.8336639404297
757	Andy_Dick	actedIn	The_Comebacks	Bongwater_(film)	18	4052.610595703125
758	Richard_Walker_(footballer_born_1977)	playsFor	Solihull_Moors_F.C.	Blackpool_F.C.	10	25.737918853759766
759	Vincent_Gallo	directed	The_Brown_Bunny	Buffalo_'66	4	206.59848022460938
760	Cayetano_Ré	playsFor	Elche_CF	Cerro_Porteño	8	2592.12158203125
761	Guiyang_Longdongbao_International_Airport	isConnectedTo	Lanzhou_Zhongchuan_Airport	Lijiang_Sanyi_Airport	60	78.1081771850586
762	Wisdom_Fofo_Agbo	isAffiliatedTo	Southern_District_RSA	Hong_Kong_national_football_team	5	3424.428955078125
763	Darryl_Knights	isAffiliatedTo	England_national_under-17_football_team	Newport_County_A.F.C.	8	243.85549926757812
764	Gábor_Gyepes	isAffiliatedTo	Ferencvárosi_TC	Hungary_national_football_team	10	58.20662307739258
765	Elias_Vattis	playsFor	ASIL_Lysi	Alki_Larnaca_F.C.	7	1682.970458984375
766	William_Frawley	actedIn	I_Love_Lucy_(film)	Double_or_Nothing_(1937_film)	819	185.0263214111328
767	Dmytro_Tyapushkin	playsFor	FC_Sokol_Saratov	FC_Spartak_Moscow	9	105.8466796875
768	A._J._Wood	playsFor	Virginia_Cavaliers_men's_soccer	United_States_men's_national_under-23_soccer_team	5	276.62359619140625
769	Rhys_Wilmot	playsFor	Torquay_United_F.C.	Hereford_United_F.C.	8	78.08746337890625
770	Gavin_Holligan	isAffiliatedTo	Lewes_F.C.	Kingstonian_F.C.	9	377.2724914550781
771	Leonardo_Augusto_Vieira_Moreira	isAffiliatedTo	Blaublitz_Akita	Tochigi_SC	5	263.8800964355469
772	Jeff_Bridges	hasWonPrize	Independent_Spirit_Award_for_Best_Male_Lead	Golden_Globe_Award	3	156.24533081054688
773	Henri_Matisse	influences	Georges_Braque	Mary_Fedden	23	27.089075088500977
774	Adam_Newton	isAffiliatedTo	West_Ham_United_F.C.	Luton_Town_F.C.	8	115.97897338867188
775	Bryan_Hughes	isAffiliatedTo	Scarborough_Athletic_F.C.	Burton_Albion_F.C.	10	329.5316162109375
776	Feridun_Sungur	playsFor	Giresunspor	Akçaabat_Sebatspor	7	821.856689453125
777	Dennis_Malura	playsFor	1._FC_Union_Solingen	Kickers_Offenbach	6	940.1610717773438
778	Damion_Stewart	hasGender	male	male	1	9765.2587890625
779	Aleksandr_Bubnov	playsFor	FC_Dynamo_Moscow	FC_Spartak_Moscow	5	149.43865966796875
780	John_D._Bulkeley	hasWonPrize	Navy_Cross	Distinguished_Service_Medal	14	491.239990234375
781	Zdravko_Radulović	isAffiliatedTo	KK_Cibona	Aris_B.C.	93	123.7576904296875
782	Gheorghe_Mulțescu	isAffiliatedTo	Romania_national_football_team	Samsunspor	25	119.43890380859375
783	Ousseni_Zongo	playsFor	Naxxar_Lions_F.C.	Msida_Saint-Joseph_F.C.	6	280.7277526855469
784	Sepp_De_Roover	playsFor	K.F.C._Verbroedering_Geel	Sparta_Rotterdam	10	62.86516189575195
785	Marquem_Gonçalves_Ferreira	playsFor	Camboriú_Futebol_Clube	Liga_Muçulmana_de_Maputo	5176	48.05592346191406
786	John_Conway_(footballer)	playsFor	Bohemian_F.C.	FC_Winterthur	4	65.34368896484375
787	Chambéry_Airport	isConnectedTo	Exeter_International_Airport	Bristol_Airport	9	109.29751586914062
788	Pittsburgh_Steelers	isLocatedIn	Pittsburgh	Pennsylvania	2	346.5807800292969
789	Francileudo_Santos	hasGender	male	male	1	40401.01953125
790	Ken_Johnson_(basketball)	isAffiliatedTo	JL_Bourg-en-Bresse	Telekom_Baskets_Bonn	72	95.0260009765625
791	How_High_Is_Up?	isLocatedIn	United_States	United_States	1	709.0667114257812
792	Leighton_W._Smith,_Jr.	hasWonPrize	Defense_Distinguished_Service_Medal	Achievement_Medal	21	167.3160400390625
793	Ogden_Phipps	diedIn	New_York_City	West_Palm_Beach,_Florida	179	110.55656433105469
794	Qays_Shayesteh	isAffiliatedTo	Afghanistan_national_football_team	FC_Twente	6	836.12353515625
795	Greensboro_Generals	isLocatedIn	Greensboro	North_Carolina	4	285.0340881347656
796	Lisa_Fruchtman	edited	Apocalypse_Now	The_Woodsman	3554	203.7216033935547
797	Jerónimo_Barrales	playsFor	Club_Atlético_Huracán	Unión_de_Santa_Fe	6	66.58940887451172
798	Hughie_Ferguson	isAffiliatedTo	Dundee_F.C.	Motherwell_F.C.	4	162.5421142578125
799	Martin_Rees,_Baron_Rees_of_Ludlow	hasWonPrize	Gruber_Prize_in_Cosmology	Albert_Einstein_World_Award_of_Science	120	92.86917877197266
800	Syracuse,_Sicily	participatedIn	Sicilian_Expedition	Second_Punic_War	17	405.05816650390625
801	Hjalte_Nørregaard	isAffiliatedTo	F.C._Copenhagen	Aarhus_Gymnastikforening	8	39.48704528808594
802	Liam_Coyle	wasBornIn	Derry	Derry	1	371.47015380859375
803	Victor_Moses	isAffiliatedTo	England_national_under-17_football_team	Crystal_Palace_F.C.	9	175.67031860351562
804	Steve_Kindel	isAffiliatedTo	Surrey_United_Firefighters	Virginia_Beach_Mariners	9	818.2299194335938
805	Ronald_Stein	wroteMusicFor	The_Little_Shop_of_Horrors	The_Terror_(1963_film)	8	193.01710510253906
806	Robert_Ssejjemba	playsFor	National_Association_of_Intercollegiate_Athletics	Kalamazoo_Kingdom	6	141.10467529296875
807	Finland	exports	wordnet_chemical_114806838	wordnet_machinery_103701640	2	4610.48193359375
808	Almir_Tolja	playsFor	NK_Travnik	Saba_Qom_F.C.	26	1465.36181640625
809	Jamie_Clapham	isAffiliatedTo	Leicester_City_F.C.	Lincoln_City_F.C.	10	101.86754608154297
810	Prince_Henry_of_Prussia_(1862–1929)	hasWonPrize	Order_of_the_White_Falcon	House_Order_of_the_Wendish_Crown	7	60.084320068359375
811	Tustin,_California	isLocatedIn	Orange_County,_California	California	5	67.04009246826172
812	East_Greenwich,_Rhode_Island	isLocatedIn	Kent_County,_Rhode_Island	United_States	3	89.29093170166016
813	Zaynitdin_Tadjiyev	playsFor	Pakhtakor_Tashkent_FK	Uzbekistan_national_football_team	5	167.1648406982422
814	Javi_Venta	isAffiliatedTo	Gimnástica_de_Torrelavega	Real_Oviedo	13	139.9590606689453
815	Marc_Degryse	playsFor	Belgium_national_under-17_football_team	Club_Brugge_KV	9	155.8792724609375
816	Ode_Thompson	isAffiliatedTo	K._Standaard_Wetteren	R.A.A._Louviéroise	16	1244.404541015625
817	David_Gemmell	isCitizenOf	United_Kingdom	England	3	316.7831115722656
818	August_Schellenberg	actedIn	Black_Robe_(film)	Going_the_Distance_(2004_film)	3950	304.1473083496094
819	Khwarazmian_dynasty	hasCapital	Samarkand	Tabriz	92	294.7285461425781
820	Reg_Matthewson	isAffiliatedTo	Bangor_City_F.C.	Chester_City_F.C.	4	293.0872802734375
821	Alexander_Ring	hasGender	male	male	1	34486.46875
822	Kathy_Najimy	actedIn	Brother_Bear_2	Sister_Act	2189	977.7858276367188
823	Gary_Bollan	isAffiliatedTo	Carnoustie_Panmure_F.C.	Brechin_City_F.C.	9	256.6944274902344
824	Robert_Zemeckis	directed	Back_to_the_Future_(franchise)	Forrest_Gump	11	9.771034240722656
825	Sebastián_Blázquez	playsFor	Mushuc_Runa_Sporting_Club	Deportivo_Cali	10	108.32426452636719
826	Aleksandar_Đurić	isAffiliatedTo	FK_Sloga_Doboj	Port_Melbourne_SC	15	76.15631103515625
827	Jakob_Böhme	hasGender	male	male	1	227.73814392089844
828	Hajjiabad_County	isLocatedIn	Hormozgan_Province	Iran	3	58.85464859008789
829	Seo_Dong-hyeon	isAffiliatedTo	Ansan_Police_FC	Jeju_United_FC	7	310.7402648925781
830	Paul_Brown_(footballer)	playsFor	Vauxhall_Motors_F.C.	Workington_A.F.C.	9	44.726070404052734
831	David_Benioff	isMarriedTo	Amanda_Peet	Amanda_Peet	1	154.6566925048828
832	Scott_Bannerman	isAffiliatedTo	Bathgate_Thistle_F.C.	Raith_Rovers_F.C.	7	218.49197387695312
833	Jack_Newnes	hasGender	male	male	1	14789.9853515625
834	Hex_(film)	isLocatedIn	United_States	United_States	1	999.0611572265625
835	Keith_Curle	isAffiliatedTo	Bristol_City_F.C.	Bristol_Rovers_F.C.	12	204.7186737060547
836	Sarah_McLachlan	wasBornIn	London	Halifax,_Nova_Scotia	830	282.2923889160156
837	Nicolás_Bertolo	playsFor	Club_Atlético_Banfield	Boca_Juniors	7	108.94493865966797
838	Johnny_Szlykowicz	isAffiliatedTo	SR_Delémont	Pau_FC	5	1555.8751220703125
839	Roland_Kirchler	isAffiliatedTo	FC_Tirol_Innsbruck	Austria_national_football_team	11	375.6841125488281
840	James_Cromwell	livesIn	Los_Angeles	Studio_City,_Los_Angeles	24506	725.2115478515625
841	Aleksei_Yuryevich_German	diedIn	Saint_Petersburg	Saint_Petersburg	1	93.0367202758789
842	Chris_Norman_(American_football)	playsFor	OFK_Grbalj	FC_Akzhayik	35	558.038818359375
843	Georgi_Karaneychev	playsFor	PFC_Minyor_Radnevo	PFC_Lokomotiv_Mezdra	9	443.06231689453125
844	Dermot_Curtis	isAffiliatedTo	Bideford_A.F.C.	Exeter_City_F.C.	8	120.01815032958984
845	George_Scratchley_Brown	diedIn	Montclair,_New_Jersey	Bethesda	15	300.60186767578125
846	Shane_Battelle	isAffiliatedTo	St._Louis_Knights	United_States_men's_national_under-20_soccer_team	5	379.4446716308594
847	Patrick_Parizon	isAffiliatedTo	FC_Montceau_Bourgogne	Stade_Brestois_29	18	309.3158874511719
848	Avery_John	isAffiliatedTo	Boston_Bulldogs_(soccer)	D.C._United	10	797.0613403320312
849	Kristina_Šundov	isAffiliatedTo	FFC_Zuchwil_05	Croatia_women's_national_football_team	3	742.66162109375
850	Phil_Kite	isAffiliatedTo	Bristol_City_F.C.	Bristol_Rovers_F.C.	14	203.85511779785156
851	Charles_Spencer-Churchill,_9th_Duke_of_Marlborough	isAffiliatedTo	Conservative_Party_(UK)	Conservative_Party_(UK)	1	35.68682098388672
852	Innocent_Emeghara	playsFor	Switzerland_national_under-23_football_team	Grasshopper_Club_Zürich	8	137.61395263671875
853	Emiliano_Dudar	isAffiliatedTo	Club_Atlético_Independiente	Club_Libertad	16	83.16577911376953
854	Jasper_County,_Missouri	isLocatedIn	United_States	Missouri	3	409.5191650390625
855	Joseph_Kamwendo	playsFor	CAPS_United_F.C.	Mighty_Wanderers_F.C.	3	274.95086669921875
856	Sunil_Shetty	hasWonPrize	Filmfare_Awards	Filmfare_Awards	1	169.28976440429688
857	Jordan	participatedIn	Six-Day_War	Shia_insurgency_in_Yemen	15	1232.5804443359375
858	Chris_Turner_(footballer_born_1951)	isAffiliatedTo	Connecticut_Bicentennials	Peterborough_United_F.C.	7	191.9295196533203
859	Sally_(1929_film)	isLocatedIn	United_States	United_States	1	232.54745483398438
860	Simeon_Mechev	isAffiliatedTo	FC_Vereya	PFC_Vidima-Rakovski_Sevlievo	7	333.5461120605469
861	Mary_Kornman	actedIn	The_Champeen	Dogs_of_War_(film)	11	1431.8590087890625
862	Darijan_Matič	playsFor	Slovenia_national_football_team	Bnei_Sakhnin_F.C.	16	291.5669250488281
863	Hassan_Kachloul	playsFor	AS_Saint-Étienne	Nîmes_Olympique	4	94.39014434814453
864	Akwasi_Oduro	isAffiliatedTo	R._Cappellen_F.C.	Standard_Liège	6	197.00889587402344
865	Thabiso_Khumalo	isAffiliatedTo	Michigan_Bucks	Lindsey_Wilson_College	8	801.1204223632812
866	Luciano_De_Bruno	isAffiliatedTo	Alumni_Athletic_Club	Club_Social_y_Deportivo_Macará	11	868.3028564453125
867	Masahiro_Fukasawa	isAffiliatedTo	Nagacorp_FC	C.A._River_Plate	420	495.57183837890625
868	Central_Province_(Sri_Lanka)	hasCapital	Kandy	Kandy	1	122.99161529541016
869	Michael_Bell_(footballer)	playsFor	Clevedon_Town_F.C.	Cheltenham_Town_F.C.	8	47.462039947509766
870	Lee_McCulloch	isAffiliatedTo	Scotland_national_football_B_team	Rangers_F.C.	6	1685.5845947265625
871	Andrey_Paryvaew	playsFor	FC_Molodechno-2013	FC_Dinamo_Minsk	9	684.65625
872	Blue_Ridge_Mountains	isLocatedIn	South_Carolina	West_Virginia	35	320.1384582519531
873	Jorge_Domínguez	playsFor	Deportivo_Laferrere	Argentina_national_football_team	10	37.33651351928711
874	Georgios_Sikalias	playsFor	Koropi_F.C.	Iraklis_Psachna_F.C.	8	784.6322021484375
875	Tommy_Johnson_(footballer_born_1971)	playsFor	Rocester_F.C.	Sheffield_Wednesday_F.C.	13	86.42732238769531
876	Solomon_Enow	playsFor	U.S._Castelnuovo_Garfagnana	Parma_F.C.	16	129.62991333007812
877	Darnell_Mee	isAffiliatedTo	National_Basketball_League_(Australia)	Continental_Basketball_Association	13	238.4035186767578
878	Vasko_Božinovski	isAffiliatedTo	FK_Makedonija_Gjorče_Petrov	FK_Vardar	5	48.42184066772461
879	Bernie_Lilavois	isAffiliatedTo	Buffalo_Blizzard	Portland_Pythons	9	3053.73388671875
880	Barry_Murphy_(footballer_born_1985)	isAffiliatedTo	Republic_of_Ireland_national_under-23_football_team	Shamrock_Rovers_F.C.	5	63.57842254638672
881	Gainesville_(Florida)	isLocatedIn	Alachua_County	Florida	9	77.64769744873047
882	Joe_Palatsides	isAffiliatedTo	Heidelberg_United_FC	Footscray_JUST	7	1376.8590087890625
883	Battle_of_Krefeld	happenedIn	Electorate_of_Brunswick-Lüneburg	North_Rhine-Westphalia	17	86.25214385986328
884	Władysław_Sikorski	hasWonPrize	Cross_of_Valour_(Poland)	Virtuti_Militari	5	33.12678909301758
885	Baltimore_Clippers	isLocatedIn	Baltimore	Maryland	48	14159.130859375
886	Jonathan_Pérez_Olivero	playsFor	Universidad_de_Las_Palmas_CF	UD_Lanzarote	6	209.99998474121094
887	Eric_Bogosian	actedIn	Talk_Radio_(film)	King_of_the_Corner	3855	560.16845703125
888	Steffen_Haas	isAffiliatedTo	Karlsruher_SC	Germany_national_youth_football_team	5	377.3550720214844
889	Arnar_Førsund	wasBornIn	Oslo	Oslo	1	1012.0294799804688
890	Glenn_Hoddle	isAffiliatedTo	AS_Monaco_FC	Chelsea_F.C.	7	175.46597290039062
891	Emmerson_Boyce	isAffiliatedTo	Barbados_national_football_team	Crystal_Palace_F.C.	4	494.0853576660156
892	Raivis_Hščanovičs	hasGender	male	male	1	1257.87353515625
893	Igor_Kovalevich	playsFor	FC_RShVSM-Olympia_Minsk	FC_Belshina_Bobruisk	17	238.57899475097656
894	Wayne_Foster	isAffiliatedTo	St._Mirren_F.C.	Livingston_F.C.	8	78.01225280761719
895	Robert_Akaruye	isAffiliatedTo	Lobi_Stars_F.C.	Dolphins_F.C._(Port_Harcourt)	10	524.438720703125
896	Davide_Brivio	playsFor	Italy_national_under-17_football_team	U.S._Lecce	9	49.237667083740234
897	Nicolae_Mitea	playsFor	CS_Juventus_București	Ionikos_F.C.	10	129.3895721435547
898	Robert_Hite	isAffiliatedTo	Canton_Charge	Galatasaray_S.K._(men's_basketball)	16	1486.67578125
899	Stephan_Jenkins	hasMusicalRole	wordnet_keyboard_103614007	wordnet_percussion_100545059	10	2952.7998046875
900	Joey_Guðjónsson	isAffiliatedTo	Íþróttabandalag_Akraness	AZ_Alkmaar	10	54.60811996459961
901	Alex_Mineiro	playsFor	Esporte_Clube_Vitória	União_Agrícola_Barbarense_Futebol_Clube	12	122.59357452392578
902	Mustapha_Khaznadar	isPoliticianOf	France	Tunisia	11	169.5144805908203
903	Montréal–Pierre_Elliott_Trudeau_International_Airport	isConnectedTo	Montréal–Pierre_Elliott_Trudeau_International_Airport	Halifax_Stanfield_International_Airport	32	10.540724754333496
904	Sammy_Cahn	wroteMusicFor	Rock-A-Bye_Baby_(film)	Texas_Across_the_River	14	97.73419952392578
905	Operation_Mountain_Fury	isLocatedIn	Paktia_Province	Logar_Province	260	718.6626586914062
906	Mario_Bermejo	isAffiliatedTo	Racing_de_Santander_B	UD_Almería	17	432.9994201660156
907	Damián_Escudero	isAffiliatedTo	Villarreal_C.F.	Esporte_Clube_Vitória	14	98.0545654296875
908	Elisabeth_Christine_of_Brunswick-Wolfenbüttel	wasBornIn	Vienna	Brunswick_(Germany)	164	30.07192039489746
909	Fernando_Varela_Ramos	playsFor	Real_Betis	Real_Valladolid	8	84.61869049072266
910	Leon_Vlemmings	isAffiliatedTo	FC_Wageningen	FC_Eindhoven	20	318.67083740234375
911	Bobby_Campbell_(Scottish_footballer)	isAffiliatedTo	Falkirk_F.C.	Chelsea_F.C.	4	81.84870147705078
912	Kostas_Chalkias	playsFor	PAOK_FC	Real_Murcia	8	360.37255859375
913	Wallace_McCain	livesIn	Toronto	Ontario	2	3402.52392578125
914	Kota_Mizunuma	isAffiliatedTo	Tochigi_SC	Sagan_Tosu	7	495.1247253417969
915	Michael_Bradley_(soccer)	playsFor	United_States_men's_national_under-20_soccer_team	United_States_men's_national_under-18_soccer_team	7	25.245712280273438
916	Wesley_Sonck	playsFor	Lierse_S.K.	Waasland-Beveren	9	571.6788940429688
917	Aleksandr_Tatarkin	playsFor	FC_Tyumen	FC_Lokomotiv_Moscow	19	524.9010620117188
918	Norayr_Sahakyan	isAffiliatedTo	Armenia_national_under-17_football_team	Ulisses_FC	6	245.23204040527344
919	Wolfgang_Sühnholz	isAffiliatedTo	Las_Vegas_Quicksilvers	Vancouver_Whitecaps_(1974–84)	11	298.8345642089844
920	Chris_Woods	isAffiliatedTo	England_national_football_B_team	England_national_under-21_football_team	3	1017.726318359375
921	Terrence_McNally	wasBornIn	New_York_City	St._Petersburg,_Florida	2419	135.35537719726562
922	Carlos_Salguero	playsFor	Gimnasia_y_Esgrima_de_Mendoza	Boca_Juniors	41	30.765024185180664
923	Manuel_Badenes	hasWonPrize	Pichichi_Trophy	Pichichi_Trophy	1	515.1326293945312
924	Thomas_Jefferson	hasGender	male	male	1	16811.40234375
925	Florian_Siwicki	hasWonPrize	Order_of_the_Builders_of_People's_Poland	Order_of_the_Cross_of_Grunwald	31	140.86105346679688
926	Derek_Spalding	playsFor	Chicago_Sting	Toronto_Blizzard_(1971–84)	36	581.89306640625
927	Kenny_Cutler	playsFor	Real_Salt_Lake	Richmond_Kickers	2	1617.859619140625
928	Adam_Newton	isAffiliatedTo	West_Ham_United_F.C.	Notts_County_F.C.	9	115.97897338867188
929	Brent_Rahim	playsFor	Joe_Public_F.C.	West_Ham_United_F.C.	8	613.2640380859375
930	Níver_Arboleda	hasGender	male	male	1	7419.8837890625
931	Peter_Nover	playsFor	Team_Hawaii	Club_Atlas	1481	11563.7216796875
932	Benedict_Vilakazi_(soccer)	wasBornIn	Soweto	Soweto	1	195.43560791015625
933	Gianfranco_Circati	playsFor	U.S._Fiorenzuola_1922	Perth_Glory_FC	15	117.19316101074219
934	Reinaldo_da_Cruz_Oliveira	playsFor	São_Paulo_FC	Botafogo_de_Futebol_e_Regatas	6	109.49417877197266
935	LaGuardia_Airport	isConnectedTo	Akron–Canton_Airport	Chicago_Midway_International_Airport	60	139.0284423828125
936	Miloš_Obradović	isAffiliatedTo	FK_Palić	Red_Star_Belgrade	11	103.06690216064453
937	Luciano_Lopes_de_Souza	isAffiliatedTo	Murici_Futebol_Clube	Figueirense_Futebol_Clube	14	106.1734848022461
938	Enrico_Gaede	playsFor	Borussia_Mönchengladbach_II	Borussia_Mönchengladbach	7	70.8249282836914
939	Wojciech_Krauze	isAffiliatedTo	Tarnovia_Tarnów	Thyella_Patras_F.C.	7	48.95872497558594
940	David_McLean_(footballer_born_1887)	wasBornIn	Glasgow	Forfar	43	121.65206909179688
941	Adalton_Luis_Juvenal	isAffiliatedTo	Clube_Atlético_Votuporanguense	FC_Thun	7	148.63023376464844
942	Habib_Bourguiba	isAffiliatedTo	Socialist_Destourian_Party	Neo_Destour	3	423.5228271484375
943	Frank_Nugent	created	Donovan's_Reef	Two_Rode_Together	191	1246.261962890625
944	Pinto_Martins_–_Fortaleza_International_Airport	isConnectedTo	Santa_Maria_Airport_(Sergipe)	Brasília_International_Airport	8	80.10169219970703
945	Aykut_Kocaman	playsFor	İstanbulspor_A.Ş.	Sakaryaspor	5	39.043678283691406
946	Pompoï_Department	isLocatedIn	Burkina_Faso	Balé_Province	7	480.2207336425781
947	Vladislav_Romanov	isAffiliatedTo	FC_Lyubimets_2007	PFC_Slavia_Sofia	7	149.3505401611328
948	Paíto	wasBornIn	Lisbon	Maputo	2	3075.6982421875
949	Victor_H._Krulak	hasWonPrize	National_Order_of_Vietnam	Purple_Heart	9	217.10354614257812
950	Juan_Gonzalo_Lorca	isAffiliatedTo	Chile_national_football_team	C.S.D._Rangers	27	364.38623046875
951	Rezső_Somlai	isAffiliatedTo	fr/Ferencváros_TC_(football)	Olympique_Alès	5	93.88278198242188
952	Linate_Airport	isLocatedIn	Linate_Airport	Milan	204	833.9042358398438
953	Chérif_Abdeslam	playsFor	NA_Hussein_Dey	USM_Annaba	5	865.3792114257812
