	head	relation	pred_tail	true_tail	rank	ppls
639	David_Kramer_(soccer)	playsFor	Tampa_Bay_Terror	Colorado_Foxes	65	324.7032775878906
640	Roy_Carroll	playsFor	West_Ham_United_F.C.	Olympiacos_F.C.	2812	93.38224029541016
641	Matt_Crowell	isAffiliatedTo	Moor_Green_F.C.	Wrexham_F.C.	18	355.2149658203125
642	Sultan_Abdul_Aziz_Shah_Airport	isLocatedIn	Sarawak	Peninsular_Malaysia	94	167.7356719970703
643	LaBelle,_Florida	isLocatedIn	Hendry_County,_Florida	Collier_County	351	184.53158569335938
644	Darren_Annon	isAffiliatedTo	Hayes_&_Yeading_United_F.C.	Guildford_City_F.C.	401	375.74072265625
645	Honoré_Gabriel_Riqueti,_comte_de_Mirabeau	playsFor	Manchester_United_F.C.	Brighton_&_Hove_Albion_F.C.	51	40.493690490722656
646	Philip_Obhafuoso	playsFor	FC_Chur_97	Heartland_F.C.	854	2814.853759765625
647	Timothy_Bottoms	wasBornIn	Santa_Monica,_California	Santa_Barbara,_California	9	114.64773559570312
648	Stanley_Baker	hasGender	female	male	2	3290.855224609375
649	Edmund_Husserl	influences	Hans_Köchler	Wilfrid_Sellars	152	55.387596130371094
650	Enoch_Powell	hasWonPrize	Territorial_Decoration	War_Medal_1939–1945	187	341.1608581542969
651	Ahmad_Momenzadeh	isAffiliatedTo	Bahman_F.C.	Foolad_F.C.	58	90.22068786621094
652	Lewis_John_Carlino	hasWonPrize	Writers_Guild_of_America_Award	Saturn_Award	34	216.9225616455078
653	Tehran_Imam_Khomeini_International_Airport	isConnectedTo	Tehran_Imam_Khomeini_International_Airport	Malpensa_Airport	93	17.684566497802734
654	Marian_Aliuță	isAffiliatedTo	FC_Vaslui	FC_Metalurh_Donetsk	165	161.9269561767578
655	Ibón_Gutiérrez	playsFor	CD_Logroñés	Athletic_Bilbao	9	265.5067443847656
656	Maksym_Feshchuk	isAffiliatedTo	FC_Granit_Mikashevichi	S.K._Tavriya_Simferopol	229	187.08055114746094
657	Aleix_Vidal	isAffiliatedTo	CD_Logroñés	UD_Almería	71	749.5556640625
658	Étienne_Sansonetti	isAffiliatedTo	Football_Club_Libourne	Valenciennes_F.C.	84	253.7841796875
659	William_Shatner	actedIn	Ghost_Story_(film)	The_Wild	4252	122.8691635131836
660	Yoann_Gourcuff	isAffiliatedTo	Olympique_Lyonnais	Stade_Rennais_F.C.	14	78.71432495117188
661	Norbert_Sipos	isAffiliatedTo	Gyirmót_SE	BFC_Siófok	2	563.1654052734375
662	Meshach_Wade	playsFor	North_Village_Rams	Hereford_United_F.C.	1096	30072.6328125
663	Łukasz_Teodorczyk	playsFor	Świt_Nowy_Dwór_Mazowiecki	Lech_Poznań	30	30.133106231689453
664	Cristian_Ianu	playsFor	FC_Stade_Nyonnais	FC_Wohlen	19	326.4076232910156
665	Montgomery,_Ohio	isLocatedIn	Hamilton_County_(Ohio)	Hamilton_County_(Ohio)	1	183.00364685058594
666	Matteo_Darmian	hasGender	male	male	1	273.59124755859375
667	Henry_VII_of_England	isMarriedTo	Henry_VII_of_England	Elizabeth_of_York	3	60.046913146972656
668	Kenneth_Oppel	hasWonPrize	125th_Anniversary_of_the_Confederation_of_Canada_Medal	Governor_General's_Awards	5	177.48902893066406
669	Christian_Wagner	edited	EDtv	Bad_Boys_(1995_film)	569	23319.384765625
670	Steve_Cropper	hasGender	female	male	2	4206.01416015625
671	Orest_Lenczyk	isAffiliatedTo	Tur_Turek	Wisła_Kraków	146	2660.458740234375
672	Carl_Dale	playsFor	Moor_Green_F.C.	Rhyl_F.C.	68	610.5391845703125
673	Emily_Haines	hasMusicalRole	wordnet_harpsichord_103496296	wordnet_vocal_music_107282006	5	644.3414916992188
674	Daniel_Bogdanović	isAffiliatedTo	Floriana_F.C.	Blackpool_F.C.	171	148.93797302246094
675	Hakan_Çalhanoğlu	playsFor	SC_Paderborn_07	Turkey_national_under-19_football_team	419	77.66021728515625
676	Aloísio_Pires_Alves	wasBornIn	Rio_de_Janeiro	Pelotas	64	82.7051773071289
677	D._Imman	created	Ready_(2008_film)	Chinna_(film)	143	1536.3048095703125
678	Michel_Audiard	created	Adieu_poulet	Les_Tontons_flingueurs	73	413.1461181640625
679	Leonard_Boot	isAffiliatedTo	Horden_Colliery_Welfare_A.F.C.	York_City_F.C.	279	140.96466064453125
680	Tom_Webb	hasGender	male	male	1	26416.435546875
681	Nélio_da_Silva_Melo	playsFor	Arapongas_Esporte_Clube	Clube_de_Regatas_do_Flamengo	139	83.84156036376953
682	Édison_Méndez	isAffiliatedTo	Independiente_Santa_Fe	Irapuato_FC	242	127.95069885253906
683	Chingmy_Yau	actedIn	Royal_Tramp	Future_Cops	18	14127.4345703125
684	Adnan_Erkan	playsFor	Adana_Demirspor	Torku_Konyaspor	31	900.0211181640625
685	Moussa_Saïb	playsFor	Toulouse_F.C.	JSM_Tiaret	508	98.57079315185547
686	Alexandru_Curtianu	playsFor	Lithuania_national_football_team	FC_Zimbru_Chișinău	98	124.50431060791016
687	Franklin_Clovis_Anzité	playsFor	Étoile_FC	Football_Club_Libourne	140	1056.7183837890625
688	Frode_Grodås	isAffiliatedTo	Norway_national_under-19_football_team	Chelsea_F.C.	624	143.4933319091797
689	Xavier_Margairaz	isAffiliatedTo	Neuchâtel_Xamax	Switzerland_national_football_team	35	247.07591247558594
690	Romeo_Benetti	playsFor	S.S._MonosPolis	Juventus_F.C.	183	405.380859375
691	Sergei_Salnikov	diedIn	Liepāja	Moscow	360	104.73355865478516
692	Dieter_Van_Tornhout	isAffiliatedTo	Lommel_United	Club_Brugge_K.V.	27	635.49755859375
693	Nalo_Hopkinson	wasBornIn	Hartford,_Connecticut	Kingston,_Jamaica	21395	239.56552124023438
694	Krk	isLocatedIn	Krk	Croatia	15	626.0816650390625
695	Jamie_Clapham	playsFor	Coventry_City_F.C.	Ipswich_Town_F.C.	39	67.13951873779297
696	Péter_Máté_(footballer)	isAffiliatedTo	BFC_Siófok	Reading_F.C.	6154	58.19272232055664
697	Lindsay_Lohan	hasWonPrize	Independent_Spirit_Award_for_Best_Male_Lead	Young_Artist_Award	2	71.55899047851562
698	Jim_Carrey	actedIn	The_Matrix_Reloaded	Eternal_Sunshine_of_the_Spotless_Mind	916	403.767333984375
699	Juninho_Petrolina	isAffiliatedTo	Sport_Club_Corinthians_Alagoano	Sport_Club_do_Recife	69	315.50384521484375
700	Mykhaylo_Forkash	playsFor	Russia_national_football_B_team	FC_Zorya_Luhansk	68	946.2286376953125
701	Darius_Henderson	playsFor	Watford_F.C.	Sheffield_United_F.C.	141	146.16546630859375
702	Nikolay_Pavlov_(footballer)	isAffiliatedTo	FC_Dorostol_2003	PSFC_Chernomorets_Burgas	74	173.41513061523438
703	Gerhard_Strack	playsFor	FC_Bayern_Munich	Germany_national_football_team	23	866.00048828125
704	Jimmy_Rayner	playsFor	Moor_Green_F.C.	Bury_F.C.	48	318.06982421875
705	Kenneth_Gustafsson_(footballer_born_1982)	hasGender	male	male	1	82.98554229736328
706	Katherine,_Northern_Territory	isLocatedIn	Darwin,_Northern_Territory	Western_Australia	5	264.2568359375
707	Belgium	participatedIn	Spring_Offensive	Battle_of_France	17	1294.0906982421875
708	Dominik_Werling	isAffiliatedTo	FC_Ismaning	Barnsley_F.C.	3002	1180.3299560546875
709	Victor_Obinna	playsFor	P.A.O.K._Thessaloniki_F.C.	A.C._Chievo_Verona	1939	32.17253875732422
710	Pedro_Waldemar_Manfredini	isAffiliatedTo	ACF_Fiorentina	Racing_Club_de_Avellaneda	652	156.39463806152344
711	Paul_Benson	playsFor	Horden_Colliery_Welfare_A.F.C.	England_national_football_C_team	409	136.00875854492188
712	Martin_Stranzl	playsFor	SC_Freiburg	FC_Spartak_Moscow	2350	404.5468444824219
713	Benjamin_Netanyahu	isAffiliatedTo	Mapai	Likud	4	340.6710510253906
714	Lee_Hyung-sang	playsFor	Incheon_United_FC	HNK_Šibenik	1858	283.19476318359375
715	Pekka_Lagerblom	isAffiliatedTo	TSV_1860_München	SV_Werder_Bremen	12	181.17352294921875
716	Clemens_Walch	wasBornIn	Hagen	Rum,_Tyrol	2541	337.57470703125
717	Éder_Bonfim	playsFor	C.D._Tondela	FC_Gloria_Buzău	199	178.0249786376953
718	Andy_Lindegaard	isAffiliatedTo	Moor_Green_F.C.	Cheltenham_Town_F.C.	127	290.5111083984375
719	Rio_Alderton	playsFor	Moor_Green_F.C.	Millwall_F.C.	216	915.3590698242188
720	Stu_Riddle	isAffiliatedTo	Western_Suburbs	New_Zealand_Knights_FC	139	355.969482421875
721	Philippines	participatedIn	Philippine–American_War	Vietnam_War	84	383.6978454589844
722	Fethiye	isLocatedIn	Muğla_Province	Aegean_Turkey	5	84.52593994140625
723	Paul_Jones_(footballer,_born_1978)	isAffiliatedTo	Stratford_Town_F.C.	Droylsden_F.C.	10	44.321571350097656
724	Shaun_Goater	isAffiliatedTo	Grenada_national_football_team	Rotherham_United_F.C.	33	364.2284851074219
725	William_H._Macy	actedIn	Isn't_She_Great	Wild_Hogs	1727	692.6243286132812
726	Shingo_Suzuki	isAffiliatedTo	FC_Machida_Zelvia	Giravanz_Kitakyushu	38	420.5087585449219
727	Alan_O'Neill_(footballer_born_1957)	playsFor	Athlone_Town_A.F.C.	Shamrock_Rovers_F.C.	17	19.651243209838867
728	Alex_Haley	graduatedFrom	New_York_University	Alcorn_State_University	9058	638.461669921875
729	Joseph_Keller	worksAt	Cornell_University	New_York_University	52	6450.9716796875
730	Paul_Comstive	hasGender	male	male	1	12450.69921875
731	Gwak_Kyung-keun	isAffiliatedTo	Ansan_Police_FC	South_Korea_national_football_team	2	284.4386291503906
732	Mikel_Arce	playsFor	Lucena_CF	SD_Lemona	91	1450.18115234375
733	Jean_Michel_Jarre	isMarriedTo	Jean_Michel_Jarre	Charlotte_Rampling	7979	69.56857299804688
734	Alejandro_Bedoya	playsFor	Jammerbugt_FC	United_States_men's_national_soccer_team	378	1163.00390625
735	Ruben_Pereira	isAffiliatedTo	Club_Atlético_Douglas_Haig	Peñarol	74	140.35569763183594
736	Brian_Statham_(footballer)	playsFor	Moor_Green_F.C.	A.F.C._Bournemouth	233	97.35693359375
737	Yaw_Preko	isAffiliatedTo	Great_Olympics	Fenerbahçe_S.K.	282	3032.7939453125
738	Krzysztof_Kotorowski	isAffiliatedTo	Promień_Żary	Lech_Poznań	112	90.89015197753906
739	Scott_Joplin	hasGender	female	male	2	1709.6771240234375
740	Jovino_Soares_Viana_Júnior	playsFor	Dibba_Al-Hisn_Sports_Club	América_Futebol_Clube_(RN)	349	125.66853332519531
741	High1	isLocatedIn	High1	Chuncheon	10737	1558.7027587890625
742	Michael_Tarnat	playsFor	FC_Viktoria_Köln	FC_Bayern_Munich	54	197.13961791992188
743	Paul_Jones_(footballer,_born_1978)	wasBornIn	Durham	Liverpool	11	78.76407623291016
744	Adrian_Serioux	playsFor	Portland_Timbers	University_of_New_Haven	2141	459.1696472167969
745	Ross_Flitney	isAffiliatedTo	Bury_Town_F.C.	Dover_Athletic_F.C.	138	173.88560485839844
746	Pape_Samba_Ba	isAffiliatedTo	Pogoń_Szczecin	KS_Polkowice	87	389.564453125
747	Serhiy_Turiansky	isAffiliatedTo	FC_CSKA_Kyiv	FC_Nyva_Ternopil	320	295.2572937011719
748	Carlo_Annovazzi	isAffiliatedTo	S.P.A.L._2013	Italy_national_football_team	51	64.7261962890625
749	Samed_Abdul_Awudu	playsFor	F.C._Ashdod	Hapoel_Ironi_Acre_F.C.	7	327.7481384277344
750	Gmina_Siedlisko	isLocatedIn	Nowa_Sól_County	Lubusz_Voivodeship	4	58.04035568237305
751	Lazăr_Sfera	hasGender	male	male	1	703.3735961914062
752	Frank_Lloyd	directed	Intermezzo_(1939_film)	Children_of_Divorce_(1927_film)	4327	113.4465560913086
753	Trevor_Cilia	hasGender	male	male	1	3453.79931640625
754	José_Manuel_Jurado	isAffiliatedTo	Hércules_C.F.	FC_Spartak_Moscow	3767	160.02044677734375
755	Zlatan_Azinović	playsFor	Hammarby_IF	Malmö_FF	33	286.83056640625
756	Chris_Corchiani	isAffiliatedTo	Idaho_Stampede	Continental_Basketball_Association	17	504.9867248535156
757	Andy_Dick	actedIn	Muppets_from_Space	Bongwater_(film)	1667	721.3595581054688
758	Richard_Walker_(footballer_born_1977)	playsFor	Moor_Green_F.C.	Blackpool_F.C.	50	70.1875228881836
759	Vincent_Gallo	directed	Hoffa	Buffalo_'66	960	708.3164672851562
760	Cayetano_Ré	playsFor	Real_Valladolid	Cerro_Porteño	450	1071.7410888671875
761	Guiyang_Longdongbao_International_Airport	isConnectedTo	Guiyang_Longdongbao_International_Airport	Lijiang_Sanyi_Airport	44	27.4555606842041
762	Wisdom_Fofo_Agbo	isAffiliatedTo	Sai_Kung_Friends_FC	Hong_Kong_national_football_team	11	2682.71630859375
763	Darryl_Knights	isAffiliatedTo	Horden_Colliery_Welfare_A.F.C.	Newport_County_A.F.C.	278	123.03954315185547
764	Gábor_Gyepes	isAffiliatedTo	Manager_(association_football)	Hungary_national_football_team	586	287.3985900878906
765	Elias_Vattis	playsFor	Nea_Salamis_Famagusta_FC	Alki_Larnaca_F.C.	18	176.39102172851562
766	William_Frawley	actedIn	Bringing_Up_Baby	Double_or_Nothing_(1937_film)	3365	663.7235107421875
767	Dmytro_Tyapushkin	playsFor	FC_Obolon-2_Kyiv	FC_Spartak_Moscow	486	123.48859405517578
768	A._J._Wood	playsFor	Dallas_Texans_Soccer_Club	United_States_men's_national_under-23_soccer_team	25	761.9173583984375
769	Rhys_Wilmot	playsFor	Atherstone_Town_F.C.	Hereford_United_F.C.	303	130.52003479003906
770	Gavin_Holligan	isAffiliatedTo	Moor_Green_F.C.	Kingstonian_F.C.	332	683.759033203125
771	Leonardo_Augusto_Vieira_Moreira	isAffiliatedTo	Shizuoka_Gakuen_School	Tochigi_SC	38	133.71861267089844
772	Jeff_Bridges	hasWonPrize	Golden_Globe_Award	Golden_Globe_Award	1	471.16845703125
773	Henri_Matisse	influences	Henri_Matisse	Mary_Fedden	912	41.906410217285156
774	Adam_Newton	isAffiliatedTo	Moor_Green_F.C.	Luton_Town_F.C.	8	409.4924011230469
775	Bryan_Hughes	isAffiliatedTo	Horden_Colliery_Welfare_A.F.C.	Burton_Albion_F.C.	60	126.76532745361328
776	Feridun_Sungur	playsFor	Samsunspor	Akçaabat_Sebatspor	42	588.150146484375
777	Dennis_Malura	playsFor	SpVgg_Erkenschwick	Kickers_Offenbach	62	700.8068237304688
778	Damion_Stewart	hasGender	male	male	1	9763.2939453125
779	Aleksandr_Bubnov	playsFor	FC_Dynamo_Moscow	FC_Spartak_Moscow	2	149.41856384277344
780	John_D._Bulkeley	hasWonPrize	Navy_Cross	Distinguished_Service_Medal	60	491.67352294921875
781	Zdravko_Radulović	isAffiliatedTo	Ülkerspor	Aris_B.C.	41	175.2886962890625
782	Gheorghe_Mulțescu	isAffiliatedTo	FC_Cetatea_Suceava	Samsunspor	822	64.8252182006836
783	Ousseni_Zongo	playsFor	Chalkanoras_Idaliou	Msida_Saint-Joseph_F.C.	115	2550.974365234375
784	Sepp_De_Roover	playsFor	Vitesse	Sparta_Rotterdam	69	231.02223205566406
785	Marquem_Gonçalves_Ferreira	playsFor	Associação_Desportiva_Atlética_do_Paraná	Liga_Muçulmana_de_Maputo	2367	24.425710678100586
786	John_Conway_(footballer)	playsFor	Sligo_Rovers_F.C.	FC_Winterthur	4165	55.5687255859375
787	Chambéry_Airport	isConnectedTo	Chambéry_Airport	Bristol_Airport	62	47.306705474853516
788	Pittsburgh_Steelers	isLocatedIn	Pittsburgh_Steelers	Pennsylvania	664	407.6612548828125
789	Francileudo_Santos	hasGender	male	male	1	40353.2734375
790	Ken_Johnson_(basketball)	isAffiliatedTo	Aliağa_Petkim	Telekom_Baskets_Bonn	98	253.15750122070312
791	How_High_Is_Up?	isLocatedIn	Hello_Pop!	United_States	6100	1690.9525146484375
792	Leighton_W._Smith,_Jr.	hasWonPrize	Ranger_tab	Achievement_Medal	34	711.6854248046875
793	Ogden_Phipps	diedIn	Staten_Island	West_Palm_Beach,_Florida	22	311.3160095214844
794	Qays_Shayesteh	isAffiliatedTo	nl/Voetbalacademie_FC_Twente	FC_Twente	2	433.5845642089844
795	Greensboro_Generals	isLocatedIn	Owen_Sound	North_Carolina	8774	1037.85009765625
796	Lisa_Fruchtman	edited	Bobby_(2006_film)	The_Woodsman	1423	278.07000732421875
797	Jerónimo_Barrales	playsFor	Almirante_Brown_de_Arrecifes	Unión_de_Santa_Fe	135	90.47883605957031
798	Hughie_Ferguson	isAffiliatedTo	Camelon_Juniors_F.C.	Motherwell_F.C.	61	343.23345947265625
799	Martin_Rees,_Baron_Rees_of_Ludlow	hasWonPrize	Whitehead_Prize	Albert_Einstein_World_Award_of_Science	90	94.5129623413086
800	Syracuse,_Sicily	participatedIn	Battle_of_Heraclea	Second_Punic_War	14	206.1995849609375
801	Hjalte_Nørregaard	isAffiliatedTo	Fremad_Amager	Aarhus_Gymnastikforening	34	71.48450469970703
802	Liam_Coyle	wasBornIn	Waterford	Derry	3	484.6416015625
803	Victor_Moses	isAffiliatedTo	West_Ham_United_F.C.	Crystal_Palace_F.C.	26	88.17752075195312
804	Steve_Kindel	isAffiliatedTo	Edmonton_Drillers_(1996–2000)	Virginia_Beach_Mariners	22	346.8241271972656
805	Ronald_Stein	wroteMusicFor	Footlight_Parade	The_Terror_(1963_film)	2296	1963.1785888671875
806	Robert_Ssejjemba	playsFor	Lindsey_Wilson_College	Kalamazoo_Kingdom	97	2655.593017578125
807	Finland	exports	wordnet_metallic_element_114625458	wordnet_machinery_103701640	4	4816.59326171875
808	Almir_Tolja	playsFor	NK_Imotski	Saba_Qom_F.C.	2300	1500.967529296875
809	Jamie_Clapham	isAffiliatedTo	Coventry_City_F.C.	Lincoln_City_F.C.	355	82.08450317382812
810	Prince_Henry_of_Prussia_(1862–1929)	hasWonPrize	Order_of_Albert_the_Bear	House_Order_of_the_Wendish_Crown	7	51.72395324707031
811	Tustin,_California	isLocatedIn	San_Bernardino_County,_California	California	18	64.22451782226562
812	East_Greenwich,_Rhode_Island	isLocatedIn	Kent_County,_Rhode_Island	United_States	2634	89.3398666381836
813	Zaynitdin_Tadjiyev	playsFor	FK_Dinamo_Samarqand	Uzbekistan_national_football_team	283	294.1233215332031
814	Javi_Venta	isAffiliatedTo	FC_Barcelona_C	Real_Oviedo	15	849.5044555664062
815	Marc_Degryse	playsFor	Lommel_United	Club_Brugge_KV	44	2142.563720703125
816	Ode_Thompson	isAffiliatedTo	SC_Eendracht_Aalst	R.A.A._Louviéroise	57	971.2694702148438
817	David_Gemmell	isCitizenOf	England	England	1	406.9833984375
818	August_Schellenberg	actedIn	Moulin_Rouge!	Going_the_Distance_(2004_film)	5847	443.8641662597656
819	Khwarazmian_dynasty	hasCapital	Sarai_(city)	Tabriz	3196	270.6733093261719
820	Reg_Matthewson	isAffiliatedTo	Coventry_City_F.C.	Chester_City_F.C.	520	230.17369079589844
821	Alexander_Ring	hasGender	male	male	1	34473.34765625
822	Kathy_Najimy	actedIn	EDtv	Sister_Act	1266	1279.4739990234375
823	Gary_Bollan	isAffiliatedTo	Heart_of_Midlothian_F.C.	Brechin_City_F.C.	32	70.32474517822266
824	Robert_Zemeckis	directed	Death_Proof	Forrest_Gump	1545	49.107078552246094
825	Sebastián_Blázquez	playsFor	Rangers_de_Talca	Deportivo_Cali	37	92.67233276367188
826	Aleksandar_Đurić	isAffiliatedTo	Singapore_Lions	Port_Melbourne_SC	106	185.30992126464844
827	Jakob_Böhme	hasGender	female	male	2	259.0330810546875
828	Hajjiabad_County	isLocatedIn	Hajjiabad_County	Iran	18	129.31443786621094
829	Seo_Dong-hyeon	isAffiliatedTo	Ansan_Police_FC	Jeju_United_FC	5	310.4886474609375
830	Paul_Brown_(footballer)	playsFor	Bury_Town_F.C.	Workington_A.F.C.	485	52.89484405517578
831	David_Benioff	isMarriedTo	David_Benioff	Amanda_Peet	4241	59.00692367553711
832	Scott_Bannerman	isAffiliatedTo	Ballingry_Rovers_F.C.	Raith_Rovers_F.C.	90	186.7908477783203
833	Jack_Newnes	hasGender	male	male	1	14790.6767578125
834	Hex_(film)	isLocatedIn	Robin_Hood_(2010_film)	United_States	6090	523.8786010742188
835	Keith_Curle	isAffiliatedTo	Wigan_Athletic_F.C.	Bristol_Rovers_F.C.	137	145.82191467285156
836	Sarah_McLachlan	wasBornIn	Nashville,_Tennessee	Halifax,_Nova_Scotia	990	195.63876342773438
837	Nicolás_Bertolo	playsFor	Almirante_Brown_de_Arrecifes	Boca_Juniors	9	100.99217987060547
838	Johnny_Szlykowicz	isAffiliatedTo	FC_Mulhouse	Pau_FC	163	784.119384765625
839	Roland_Kirchler	isAffiliatedTo	SK_Rapid_Wien	Austria_national_football_team	28	1225.3917236328125
840	James_Cromwell	livesIn	Greenwich_Village	Studio_City,_Los_Angeles	31930	1157.8673095703125
841	Aleksei_Yuryevich_German	diedIn	Saint_Petersburg	Saint_Petersburg	1	93.04688262939453
842	Chris_Norman_(American_football)	playsFor	FK_Leotar	FC_Akzhayik	186	342.7749938964844
843	Georgi_Karaneychev	playsFor	FC_Septemvri_Simitli	PFC_Lokomotiv_Mezdra	39	266.52862548828125
844	Dermot_Curtis	isAffiliatedTo	Finn_Harps_F.C.	Exeter_City_F.C.	357	211.35748291015625
845	George_Scratchley_Brown	diedIn	Princeton,_New_Jersey	Bethesda	4	388.55035400390625
846	Shane_Battelle	isAffiliatedTo	Tampa_Bay_Terror	United_States_men's_national_under-20_soccer_team	133	654.9313354492188
847	Patrick_Parizon	isAffiliatedTo	CS_Sedan_Ardennes	Stade_Brestois_29	76	2761.4404296875
848	Avery_John	isAffiliatedTo	Syracuse_Salty_Dogs	D.C._United	377	2049.29541015625
849	Kristina_Šundov	isAffiliatedTo	FFC_Zuchwil_05	Croatia_women's_national_football_team	359	742.46044921875
850	Phil_Kite	isAffiliatedTo	Horden_Colliery_Welfare_A.F.C.	Bristol_Rovers_F.C.	84	121.85359191894531
851	Charles_Spencer-Churchill,_9th_Duke_of_Marlborough	isAffiliatedTo	Tories_(British_political_party)	Conservative_Party_(UK)	3	46.90169906616211
852	Innocent_Emeghara	playsFor	FC_Malcantone_Agno	Grasshopper_Club_Zürich	32	524.4309692382812
853	Emiliano_Dudar	isAffiliatedTo	Venezuela_national_football_team	Club_Libertad	125	479.9293212890625
854	Jasper_County,_Missouri	isLocatedIn	Western_United_States	Missouri	9	459.6562194824219
855	Joseph_Kamwendo	playsFor	Dynamos_F.C._(South_Africa)	Mighty_Wanderers_F.C.	44	106.75037384033203
856	Sunil_Shetty	hasWonPrize	Kalaimamani	Filmfare_Awards	5	248.63275146484375
857	Jordan	participatedIn	Six-Day_War	Shia_insurgency_in_Yemen	8	1233.2012939453125
858	Chris_Turner_(footballer_born_1951)	isAffiliatedTo	Wigan_Borough_F.C.	Peterborough_United_F.C.	187	76.24409484863281
859	Sally_(1929_film)	isLocatedIn	Auntie_Mame_(film)	United_States	6507	170.89892578125
860	Simeon_Mechev	isAffiliatedTo	FC_Dorostol_2003	PFC_Vidima-Rakovski_Sevlievo	37	654.2325439453125
861	Mary_Kornman	actedIn	Dogs_of_War_(film)	Dogs_of_War_(film)	1	322.8262939453125
862	Darijan_Matič	playsFor	NK_Domžale	Bnei_Sakhnin_F.C.	420	234.35325622558594
863	Hassan_Kachloul	playsFor	RC_Roubaix	Nîmes_Olympique	72	248.8094482421875
864	Akwasi_Oduro	isAffiliatedTo	K.F.C._Lommel_S.K.	Standard_Liège	121	109.11026763916016
865	Thabiso_Khumalo	isAffiliatedTo	Sporting_Kansas_City	Lindsey_Wilson_College	157	382.98638916015625
866	Luciano_De_Bruno	isAffiliatedTo	Unión_Comercio	Club_Social_y_Deportivo_Macará	336	447.7466735839844
867	Masahiro_Fukasawa	isAffiliatedTo	Albirex_Niigata_Singapore_FC	C.A._River_Plate	1890	178.9798126220703
868	Central_Province_(Sri_Lanka)	hasCapital	Kandy_District	Kandy	2	130.76747131347656
869	Michael_Bell_(footballer)	playsFor	Potters_Bar_Town_F.C.	Cheltenham_Town_F.C.	126	87.53070831298828
870	Lee_McCulloch	isAffiliatedTo	Scottish_Football_League_XI	Rangers_F.C.	50	1109.9727783203125
871	Andrey_Paryvaew	playsFor	FC_Molodechno-2013	FC_Dinamo_Minsk	12	685.1275024414062
872	Blue_Ridge_Mountains	isLocatedIn	Georgia_(U.S._state)	West_Virginia	3008	45.1080436706543
873	Jorge_Domínguez	playsFor	Racing_de_Ferrol	Argentina_national_football_team	324	88.55860137939453
874	Georgios_Sikalias	playsFor	Koropi_F.C.	Iraklis_Psachna_F.C.	10	783.9033203125
875	Tommy_Johnson_(footballer_born_1971)	playsFor	Moor_Green_F.C.	Sheffield_Wednesday_F.C.	129	63.512577056884766
876	Solomon_Enow	playsFor	Vigevano_Calcio	Parma_F.C.	30	273.30126953125
877	Darnell_Mee	isAffiliatedTo	Idaho_Stampede	Continental_Basketball_Association	17	453.5672912597656
878	Vasko_Božinovski	isAffiliatedTo	FK_Sloga_Jugomagnat	FK_Vardar	16	80.23158264160156
879	Bernie_Lilavois	isAffiliatedTo	Portland_Pythons	Portland_Pythons	1	1474.5692138671875
880	Barry_Murphy_(footballer_born_1985)	isAffiliatedTo	Dublin_City_F.C.	Shamrock_Rovers_F.C.	31	78.29973602294922
881	Gainesville_(Florida)	isLocatedIn	Alachua_County,_Florida	Florida	33	46.45296859741211
882	Joe_Palatsides	isAffiliatedTo	White_City_FC	Footscray_JUST	3	5873.357421875
883	Battle_of_Krefeld	happenedIn	Landgraviate_of_Hesse-Kassel	North_Rhine-Westphalia	910	29.97442054748535
884	Władysław_Sikorski	hasWonPrize	Cross_of_Independence	Virtuti_Militari	4	69.80860137939453
885	Baltimore_Clippers	isLocatedIn	Atlanta_Flames	Maryland	7734	25399.279296875
886	Jonathan_Pérez_Olivero	playsFor	UP_Langreo	UD_Lanzarote	128	468.5612487792969
887	Eric_Bogosian	actedIn	Insomnia_(2002_film)	King_of_the_Corner	3384	355.2159423828125
888	Steffen_Haas	isAffiliatedTo	Rot-Weiss_Frankfurt	Germany_national_youth_football_team	169	1832.30419921875
889	Arnar_Førsund	wasBornIn	Herlev	Oslo	142	1242.3822021484375
890	Glenn_Hoddle	isAffiliatedTo	Arsenal_F.C.	Chelsea_F.C.	43	52.46432113647461
891	Emmerson_Boyce	isAffiliatedTo	Wigan_Borough_F.C.	Crystal_Palace_F.C.	373	268.1266174316406
892	Raivis_Hščanovičs	hasGender	male	male	1	1258.33740234375
893	Igor_Kovalevich	playsFor	FC_Granit_Mikashevichi	FC_Belshina_Bobruisk	77	95.26160430908203
894	Wayne_Foster	isAffiliatedTo	Dundee_F.C.	Livingston_F.C.	6	131.56886291503906
895	Robert_Akaruye	isAffiliatedTo	Berekum_Arsenal	Dolphins_F.C._(Port_Harcourt)	65	1358.6038818359375
896	Davide_Brivio	playsFor	Calcio_Padova	U.S._Lecce	52	113.31246948242188
897	Nicolae_Mitea	playsFor	CF_Brăila	Ionikos_F.C.	609	240.1322479248047
898	Robert_Hite	isAffiliatedTo	Idaho_Stampede	Galatasaray_S.K._(men's_basketball)	302	598.937255859375
899	Stephan_Jenkins	hasMusicalRole	wordnet_drum_103249569	wordnet_percussion_100545059	28	3492.77880859375
900	Joey_Guðjónsson	isAffiliatedTo	Keflavík_Football_Club	AZ_Alkmaar	268	83.8113021850586
901	Alex_Mineiro	playsFor	São_Paulo_FC	União_Agrícola_Barbarense_Futebol_Clube	143	539.2633666992188
902	Mustapha_Khaznadar	isPoliticianOf	Walsall	Tunisia	1900	136.4772186279297
